ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1124	"ENSG00000205250"	"E2F4"	chr16	+	67192760	67192870	67192760	67192824	67194397	67194459
1125	"ENSG00000179044"	"EXOC3L1"	chr16	-	67188720	67188940	67188903	67188940	67187224	67187837
1126	"ENSG00000140939"	"NOL3"	chr16	+	67171151	67171457	67171151	67171252	67174007	67174046
1127	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174454	67174161	67174340	67174620	67174944
1128	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174464	67174161	67174340	67174620	67174944
1129	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174464	67174161	67174454	67174620	67174944
1130	"ENSG00000102878"	"HSF4"	chr16	+	67165945	67166070	67165945	67166011	67166319	67166395
1131	"ENSG00000067955"	"CBFB"	chr16	+	67029726	67030177	67029726	67029813	67036638	67036755
1132	"ENSG00000067955"	"CBFB"	chr16	+	67029726	67030177	67029726	67029813	67066681	67066798
1133	"ENSG00000067955"	"CBFB"	chr16	+	67082212	67082339	67082212	67082308	67098709	67101058
1134	"ENSG00000172824"	"CES4A"	chr16	+	67000637	67000783	67000637	67000779	67000856	67000990
1135	"ENSG00000172824"	"CES4A"	chr16	+	67000856	67001002	67000856	67000990	67001307	67001461
1136	"ENSG00000172824"	"CES4A"	chr16	+	67000856	67001046	67000856	67000990	67001307	67001461
1137	"ENSG00000172824"	"CES4A"	chr16	+	67000856	67001046	67000856	67001002	67001307	67001461
1138	"ENSG00000172831"	"CES2"	chr16	+	66942647	66942785	66942647	66942737	66943298	66943371
1139	"ENSG00000159593"	"NAE1"	chr16	-	66826667	66826780	66826676	66826780	66826522	66826583
1140	"ENSG00000159593"	"NAE1"	chr16	-	66827934	66828077	66827979	66828077	66826676	66826780
1141	"ENSG00000089505"	"CMTM1"	chr16	+	66566392	66566612	66566392	66566594	66577103	66577202
1142	"ENSG00000125166"	"GOT2"	chr16	-	58722118	58722278	58722149	58722278	58719195	58719255
1143	"ENSG00000103034"	"NDRG4"	chr16	+	58503797	58503957	58503797	58503903	58504153	58504274
1144	"ENSG00000103005"	"USB1"	chr16	+	58001406	58001588	58001406	58001581	58002478	58002645
1145	"ENSG00000103005"	"USB1"	chr16	+	58002478	58002645	58002478	58002590	58009928	58010112
1146	"ENSG00000103005"	"USB1"	chr16	+	58002478	58002663	58002478	58002590	58009928	58010112
1147	"ENSG00000103005"	"USB1"	chr16	+	58002478	58002663	58002478	58002645	58009928	58010112
1148	"ENSG00000103005"	"USB1"	chr16	+	58014272	58014326	58014272	58014294	58017333	58017439
1149	"ENSG00000070729"	"CNGB1"	chr16	-	57960481	57960530	57960499	57960530	57959887	57960065
1150	"ENSG00000140854"	"KATNB1"	chr16	+	57736977	57737067	57736977	57737063	57737225	57737283
1151	"ENSG00000140854"	"KATNB1"	chr16	+	57736977	57737067	57736977	57737063	57741686	57741817
1152	"ENSG00000140854"	"KATNB1"	chr16	+	57736977	57737283	57736977	57737063	57741686	57741817
1153	"ENSG00000140854"	"KATNB1"	chr16	+	57736977	57737283	57736977	57737067	57741686	57741817
1154	"ENSG00000205336"	"ADGRG1"	chr16	+	57628689	57628828	57628689	57628802	57641586	57641708
1155	"ENSG00000205336"	"ADGRG1"	chr16	+	57628634	57628802	57628634	57628726	57641590	57641708
1156	"ENSG00000205336"	"ADGRG1"	chr16	+	57650252	57650355	57650252	57650351	57651199	57651367
1157	"ENSG00000205336"	"ADGRG1"	chr16	+	57650252	57650355	57650252	57650351	57651242	57651622
1158	"ENSG00000205336"	"ADGRG1"	chr16	+	57650252	57650355	57650252	57650351	57651355	57651622
1159	"ENSG00000005194"	"CIAPIN1"	chr16	-	57439181	57439334	57439185	57439334	57436655	57436732
1160	"ENSG00000172775"	"PSME3IP1"	chr16	-	57178501	57178852	57178805	57178852	57173727	57173869
1161	"ENSG00000172775"	"PSME3IP1"	chr16	-	57185544	57185817	57185735	57185817	57173727	57173869
1162	"ENSG00000172775"	"PSME3IP1"	chr16	-	57178501	57178852	57178709	57178852	57174168	57174286
1163	"ENSG00000172775"	"PSME3IP1"	chr16	-	57178501	57178852	57178805	57178852	57174619	57174688
1164	"ENSG00000172775"	"PSME3IP1"	chr16	-	57178501	57178852	57178709	57178852	57175538	57175700
1165	"ENSG00000051108"	"HERPUD1"	chr16	+	56939894	56940245	56939894	56940088	56942131	56942237
1166	"ENSG00000070915"	"SLC12A3"	chr16	+	56892082	56892160	56892082	56892133	56892952	56893054
1167	"ENSG00000187193"	"MT1X"	chr16	+	56683164	56683386	56683164	56683230	56683957	56684196
1168	"ENSG00000169688"	"MT1B"	chr16	+	56652570	56652636	56652570	56652634	56652973	56653204
1169	"ENSG00000125124"	"BBS2"	chr16	-	56502672	56502808	56502701	56502808	56502316	56502456
1170	"ENSG00000125124"	"BBS2"	chr16	-	56511132	56511284	56511158	56511284	56510858	56510921
1171	"ENSG00000087263"	"OGFOD1"	chr16	+	56451520	56451760	56451520	56451567	56453262	56453408
1172	"ENSG00000087263"	"OGFOD1"	chr16	+	56453262	56453408	56453262	56453380	56454773	56454921
1173	"ENSG00000087263"	"OGFOD1"	chr16	+	56453262	56453408	56453262	56453380	56458547	56458594
1174	"ENSG00000159398"	"CES5A"	chr16	-	55869478	55869744	55869610	55869744	55865962	55866116
1175	"ENSG00000159398"	"CES5A"	chr16	-	55871624	55871763	55871714	55871763	55869610	55869744
1176	"ENSG00000159398"	"CES5A"	chr16	-	55873822	55874037	55873832	55874037	55871624	55871763
1177	"ENSG00000100336"	"APOL4"	chr22	-	36201699	36202055	36201992	36202055	36199329	36199376
1178	"ENSG00000261637"	"LINC02127"	chr16	+	51022219	51022863	51022219	51022276	51024807	51025059
1179	"ENSG00000261241"	"LINC02128"	chr16	+	50884211	50884309	50884211	50884277	50884481	50884741
1180	"ENSG00000261241"	"LINC02128"	chr16	+	50884211	50884322	50884211	50884277	50884481	50884741
1181	"ENSG00000261241"	"LINC02128"	chr16	+	50884211	50884322	50884211	50884309	50884481	50884741
1182	"ENSG00000261241"	"LINC02128"	chr16	+	50884481	50884747	50884481	50884741	50893660	50893862
1183	"ENSG00000167207"	"NOD2"	chr16	+	50697139	50698039	50697139	50697316	50699487	50699954
1184	"ENSG00000167207"	"NOD2"	chr16	+	50712193	50712401	50712193	50712373	50722621	50722705
1185	"ENSG00000167207"	"NOD2"	chr16	+	50712193	50712637	50712193	50712373	50722621	50722705
1186	"ENSG00000167207"	"NOD2"	chr16	+	50712193	50712637	50712193	50712401	50722621	50722705
1187	"ENSG00000121281"	"ADCY7"	chr16	+	50266550	50266680	50266550	50266587	50287911	50288350
1188	"ENSG00000121281"	"ADCY7"	chr16	+	50266550	50266680	50266550	50266587	50292675	50292825
1189	"ENSG00000121281"	"ADCY7"	chr16	+	50304359	50304551	50304359	50304516	50304924	50304959
1190	"ENSG00000121274"	"TENT4B"	chr16	+	50223173	50223400	50223173	50223387	50224656	50224783
1191	"ENSG00000121274"	"TENT4B"	chr16	+	50224890	50225011	50224890	50224994	50225238	50225285
1192	"ENSG00000102910"	"LONP2"	chr16	+	48351580	48351798	48351580	48351685	48356664	48356710
1193	"ENSG00000140798"	"ABCC12"	chr16	-	48086740	48088085	48087925	48088085	48085592	48085706
1194	"ENSG00000140798"	"ABCC12"	chr16	-	48086740	48088085	48087939	48088085	48085592	48085706
1195	"ENSG00000140798"	"ABCC12"	chr16	-	48087925	48088085	48087939	48088085	48085592	48085706
1196	"ENSG00000140798"	"ABCC12"	chr16	-	48087925	48088085	48087939	48088085	48086740	48086819
1197	"ENSG00000140798"	"ABCC12"	chr16	-	48111577	48111662	48111586	48111662	48111435	48111507
1198	"ENSG00000140798"	"ABCC12"	chr16	-	48139162	48139336	48139187	48139336	48138227	48138375
1199	"ENSG00000140798"	"ABCC12"	chr16	-	48155817	48155993	48155840	48155993	48146305	48146474
1200	"ENSG00000171208"	"NETO2"	chr16	-	47122867	47122912	47122888	47122912	47122656	47122784
1201	"ENSG00000265480"	"KRT18P55"	chr17	-	28306975	28307382	28307031	28307382	28306093	28306210
1202	"ENSG00000272578"	"AP000347.1"	chr22	-	23686830	23686995	23686837	23686995	23659875	23660000
1203	"ENSG00000272578"	"AP000347.1"	chr22	-	23686789	23686995	23686837	23686995	23683743	23683867
1204	"ENSG00000272578"	"AP000347.1"	chr22	-	23715008	23715194	23715011	23715194	23714516	23714701
1205	"ENSG00000068903"	"SIRT2"	chr19	-	38880820	38880897	38880849	38880897	38880684	38880736
1206	"ENSG00000261599"	"HERC2P8"	chr16	-	33115362	33115513	33115368	33115513	33112445	33112656
1207	"ENSG00000230267"	"HERC2P4"	chr16	-	32179366	32179560	32179385	32179560	32176014	32176188
1208	"ENSG00000142512"	"SIGLEC10"	chr19	-	51415897	51416357	51416309	51416357	51415567	51415615
1209	"ENSG00000131797"	"CLUHP3"	chr16	+	31705889	31706034	31705889	31705994	31706420	31706454
1210	"ENSG00000215512"	"AP005901.1"	chr18	-	15325556	15325730	15325660	15325730	15323255	15323362
1211	"ENSG00000140688"	"C16orf58"	chr16	-	31508073	31508384	31508268	31508384	31507763	31507878
1212	"ENSG00000167394"	"ZNF668"	chr16	-	31072739	31073502	31072885	31073502	31063812	31064481
1213	"ENSG00000099377"	"HSD3B7"	chr16	+	30985652	30985947	30985652	30985824	30986048	30986204
1214	"ENSG00000099364"	"FBXL19"	chr16	+	30928466	30928628	30928466	30928499	30930072	30930584
1215	"ENSG00000099364"	"FBXL19"	chr16	+	30928466	30928630	30928466	30928499	30930072	30930584
1216	"ENSG00000099364"	"FBXL19"	chr16	+	30928466	30928630	30928466	30928628	30930072	30930584
1217	"ENSG00000180096"	"SEPTIN1"	chr16	-	30379765	30380033	30379931	30380033	30379434	30379534
1218	"ENSG00000160014"	"CALM3"	chr19	+	46605826	46608340	46605826	46605857	46608481	46608588
1219	"ENSG00000160014"	"CALM3"	chr19	+	46608196	46608340	46608196	46608327	46608481	46608981
1220	"ENSG00000102879"	"CORO1A"	chr16	+	30185208	30186720	30185208	30185407	30186815	30186945
1221	"ENSG00000102882"	"MAPK3"	chr16	-	30117136	30117285	30117153	30117285	30116893	30117003
1222	"ENSG00000102882"	"MAPK3"	chr16	-	30118046	30118163	30118098	30118163	30117669	30117784
1223	"ENSG00000149923"	"PPP4C"	chr16	+	30082745	30082963	30082745	30082847	30083393	30083567
1224	"ENSG00000149923"	"PPP4C"	chr16	+	30083393	30083781	30083393	30083567	30084665	30084855
1225	"ENSG00000149925"	"ALDOA"	chr16	+	30067233	30067366	30067233	30067333	30067449	30067661
1226	"ENSG00000149925"	"ALDOA"	chr16	+	30067449	30068978	30067449	30067661	30069305	30069389
1227	"ENSG00000149925"	"ALDOA"	chr16	+	30068817	30068990	30068817	30068978	30069305	30069389
1228	"ENSG00000182310"	"SPACA6"	chr19	+	51703227	51703337	51703227	51703335	51704029	51704186
1229	"ENSG00000149926"	"TLCD3B"	chr16	-	30035306	30035481	30035350	30035481	30029431	30029515
1230	"ENSG00000169592"	"INO80E"	chr16	+	29996243	29996617	29996243	29996391	29996807	29996860
1231	"ENSG00000149929"	"HIRIP3"	chr16	-	29993905	29994843	29994647	29994843	29993639	29993808
1232	"ENSG00000260896"	"ARLNC1"	chr16	-	80845630	80846730	80846659	80846730	80840118	80840222
1233	"ENSG00000260896"	"ARLNC1"	chr16	-	80846456	80846754	80846659	80846754	80840118	80840222
1234	"ENSG00000103485"	"QPRT"	chr16	+	29694663	29695199	29694663	29694755	29696995	29697127
1235	"ENSG00000169203"	"NPIPB12"	chr16	-	29499997	29500274	29500142	29500274	29495478	29495607
1236	"ENSG00000213648"	"SULT1A4"	chr16	+	29461637	29461763	29461637	29461738	29461852	29461950
1237	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29444397	29444499
1238	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29446801	29446922
1239	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29446801	29447026
1240	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29450111	29450276
1241	"ENSG00000103472"	"RRN3P2"	chr16	+	29094237	29094408	29094237	29094330	29096130	29096261
1242	"ENSG00000196296"	"ATP2A1"	chr16	+	28892314	28892659	28892314	28892431	28894154	28894219
1243	"ENSG00000178188"	"SH2B1"	chr16	+	28872533	28872758	28872533	28872705	28873169	28873269
1244	"ENSG00000168488"	"ATXN2L"	chr16	+	28826861	28826986	28826861	28826923	28829400	28829492
1245	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836325	28836490
1246	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836448	28836485
1247	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28836485	28835932	28836122	28836727	28837237
1248	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836747	28837237
1249	"ENSG00000188603"	"CLN3"	chr16	-	28482104	28482382	28482326	28482382	28477736	28477877
1250	"ENSG00000188603"	"CLN3"	chr16	-	28482104	28482672	28482607	28482672	28477736	28477877
1251	"ENSG00000188603"	"CLN3"	chr16	-	28482326	28482672	28482607	28482672	28477736	28477877
1252	"ENSG00000188603"	"CLN3"	chr16	-	28482476	28482672	28482607	28482672	28482326	28482382
1253	"ENSG00000188603"	"CLN3"	chr16	-	28491481	28491835	28491713	28491835	28489289	28489386
1254	"ENSG00000077235"	"GTF3C1"	chr16	-	27464319	27464836	27464394	27464836	27463540	27463592
1255	"ENSG00000155666"	"KDM8"	chr16	+	27218960	27219110	27218960	27219046	27220392	27220485
1256	"ENSG00000205629"	"LCMT1"	chr16	+	25128474	25128570	25128474	25128566	25132401	25132523
1257	"ENSG00000205629"	"LCMT1"	chr16	+	25170713	25170805	25170713	25170797	25174936	25175034
1258	"ENSG00000243716"	"NPIPB5"	chr16	+	22491706	22491826	22491706	22491786	22507336	22507399
1259	"ENSG00000243716"	"NPIPB5"	chr16	+	22513521	22513610	22513521	22513600	22513763	22513921
1260	"ENSG00000243716"	"NPIPB5"	chr16	+	22519137	22519414	22519137	22519269	22523819	22523948
1261	"ENSG00000243716"	"NPIPB5"	chr16	+	22527565	22527665	22527565	22527642	22527828	22527973
1262	"ENSG00000103319"	"EEF2K"	chr16	+	22258493	22258827	22258493	22258695	22260461	22260529
1263	"ENSG00000196678"	"ERI2"	chr16	-	20806009	20806450	20806046	20806450	20803602	20803670
1264	"ENSG00000166743"	"ACSM1"	chr16	-	20627188	20627316	20627255	20627316	20625422	20625522
1265	"ENSG00000166743"	"ACSM1"	chr16	-	20636738	20637451	20637370	20637451	20627255	20627316
1266	"ENSG00000174628"	"IQCK"	chr16	+	19763847	19764112	19763847	19763900	19788837	19788922
1267	"ENSG00000157106"	"SMG1"	chr16	-	18868522	18868719	18868632	18868719	18868189	18868354
1268	"ENSG00000170540"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18795463	18795581
1269	"ENSG00000170540"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18797924	18797952
1270	"ENSG00000170540"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18797924	18798044
1271	"ENSG00000181019"	"NQO1"	chr16	-	69726432	69726560	69726500	69726560	69718369	69718534
1272	"ENSG00000167083"	"GNGT2"	chr17	-	49209242	49209400	49209352	49209400	49208844	49208954
1273	"ENSG00000091262"	"ABCC6"	chr16	-	16221612	16221831	16221648	16221831	16219821	16219947
1274	"ENSG00000103512"	"NOMO1"	chr16	+	14895513	14895694	14895513	14895641	14895972	14896156
1275	"ENSG00000140694"	"PARN"	chr16	-	14591912	14593378	14593300	14593378	14586317	14586361
1276	"ENSG00000140694"	"PARN"	chr16	-	14627105	14628251	14628171	14628251	14617589	14617650
1277	"ENSG00000140694"	"PARN"	chr16	-	14628171	14628251	14628190	14628251	14627268	14627336
1278	"ENSG00000262454"	"MIR193BHG"	chr16	+	14322519	14322547	14322519	14322543	14322967	14323061
1279	"ENSG00000262454"	"MIR193BHG"	chr16	+	14322470	14322547	14322470	14322543	14323296	14323383
1280	"ENSG00000186260"	"MRTFB"	chr16	+	14246472	14247507	14246472	14247357	14248925	14249081
1281	"ENSG00000262801"	"U91319.1"	chr16	+	13350179	13350616	13350179	13350421	13474209	13474341
1282	"ENSG00000177398"	"UMODL1"	chr21	+	42085302	42085474	42085302	42085412	42088293	42088480
1283	"ENSG00000177398"	"UMODL1"	chr21	+	42088293	42088480	42088293	42088473	42090297	42090438
1284	"ENSG00000122299"	"ZC3H7A"	chr16	-	11761405	11761511	11761467	11761511	11758430	11758539
1285	"ENSG00000038532"	"CLEC16A"	chr16	+	11003073	11003305	11003073	11003257	11020192	11020325
1286	"ENSG00000038532"	"CLEC16A"	chr16	+	11044027	11044105	11044027	11044072	11047291	11047342
1287	"ENSG00000038358"	"EDC4"	chr16	+	67882957	67883177	67882957	67883006	67883567	67883731
1288	"ENSG00000187555"	"USP7"	chr16	-	8923214	8923413	8923353	8923413	8921156	8921295
1289	"ENSG00000108798"	"ABI3"	chr17	+	49216530	49216698	49216530	49216680	49217738	49217915
1290	"ENSG00000078328"	"RBFOX1"	chr16	+	6019702	6019992	6019702	6019901	6316994	6317057
1291	"ENSG00000033011"	"ALG1"	chr16	+	5079063	5079106	5079063	5079102	5079747	5079807
1292	"ENSG00000118900"	"UBN1"	chr16	+	4860663	4861102	4860663	4860953	4868832	4868903
1293	"ENSG00000125877"	"ITPA"	chr20	+	3209512	3209617	3209512	3209566	3213168	3213226
1294	"ENSG00000125877"	"ITPA"	chr20	+	3213318	3213426	3213318	3213383	3213984	3214058
1295	"ENSG00000067836"	"ROGDI"	chr16	-	4801049	4801321	4801266	4801321	4800497	4800578
1296	"ENSG00000267795"	"SMIM22"	chr16	+	4795947	4796048	4795947	4796033	4796189	4796281
1297	"ENSG00000140623"	"SEPTIN12"	chr16	-	4783316	4783557	4783461	4783557	4779689	4779786
1298	"ENSG00000140623"	"SEPTIN12"	chr16	-	4787468	4787667	4787479	4787667	4785979	4786105
1299	"ENSG00000168096"	"ANKS3"	chr16	-	4701433	4702242	4702101	4702242	4700969	4701134
1300	"ENSG00000168101"	"NUDT16L1"	chr16	+	4693977	4694308	4693977	4694238	4694957	4695859
1301	"ENSG00000124120"	"TTPAL"	chr20	+	44484336	44484530	44484336	44484428	44486595	44486706
1302	"ENSG00000103415"	"HMOX2"	chr16	+	4483636	4483754	4483636	4483738	4505483	4505610
1303	"ENSG00000162104"	"ADCY9"	chr16	-	3993348	3993510	3993405	3993510	3992145	3992363
1304	"ENSG00000213918"	"DNASE1"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185
1305	"ENSG00000213918"	"DNASE1"	chr16	+	3657719	3657867	3657719	3657816	3662645	3662804
1306	"ENSG00000122390"	"NAA60"	chr16	+	3443705	3443893	3443705	3443827	3448470	3448540
1307	"ENSG00000122390"	"NAA60"	chr16	+	3484698	3485083	3484698	3485061	3485466	3486952
1308	"ENSG00000103313"	"MEFV"	chr16	-	3244135	3244286	3244253	3244286	3243859	3243892
1309	"ENSG00000130182"	"ZSCAN10"	chr16	-	3092541	3093004	3092676	3093004	3091763	3091828
1310	"ENSG00000008517"	"IL32"	chr16	+	3065609	3065710	3065609	3065655	3065783	3065826
1311	"ENSG00000008517"	"IL32"	chr16	+	3065630	3065687	3065630	3065655	3065783	3065826
1312	"ENSG00000008517"	"IL32"	chr16	+	3067376	3067613	3067376	3067415	3067983	3068010
1313	"ENSG00000008517"	"IL32"	chr16	+	3067376	3067613	3067376	3067415	3068179	3068239
1314	"ENSG00000131652"	"THOC6"	chr16	+	3025923	3026166	3025923	3025988	3026250	3026288
1315	"ENSG00000007038"	"PRSS21"	chr16	+	2820954	2821109	2820954	2821067	2821365	2821719
1316	"ENSG00000010361"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49811630	49811699
1317	"ENSG00000010361"	"FUZ"	chr19	-	49812446	49812736	49812614	49812736	49812250	49812335
1318	"ENSG00000010361"	"FUZ"	chr19	-	49812446	49812736	49812637	49812736	49812250	49812335
1319	"ENSG00000010361"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49812250	49812335
1320	"ENSG00000260565"	"ERVK13-1"	chr16	-	2670809	2670974	2670863	2670974	2669410	2669561
1321	"ENSG00000260565"	"ERVK13-1"	chr16	-	2671023	2672570	2671344	2672570	2669410	2669561
1322	"ENSG00000260565"	"ERVK13-1"	chr16	-	2671023	2672570	2671594	2672570	2669410	2669561
1323	"ENSG00000260565"	"ERVK13-1"	chr16	-	2671344	2672570	2671594	2672570	2669410	2669561
1324	"ENSG00000260565"	"ERVK13-1"	chr16	-	2671344	2672273	2671594	2672273	2670863	2670974
1325	"ENSG00000162066"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528993	2529095
1326	"ENSG00000162062"	"TEDC2"	chr16	+	2460144	2460693	2460144	2460381	2460815	2461224
1327	"ENSG00000188039"	"NWD1"	chr19	+	16738225	16738292	16738225	16738269	16744420	16744718
1328	"ENSG00000188039"	"NWD1"	chr19	+	16744420	16745147	16744420	16744718	16749138	16750411
1329	"ENSG00000167969"	"ECI1"	chr16	-	2243317	2243439	2243368	2243439	2243045	2243224
1330	"ENSG00000008710"	"PKD1"	chr16	-	2103104	2103895	2103265	2103895	2102813	2102970
1331	"ENSG00000008710"	"PKD1"	chr16	-	2103104	2103895	2103431	2103895	2102813	2102970
1332	"ENSG00000008710"	"PKD1"	chr16	-	2103104	2103895	2103724	2103895	2102813	2102970
1333	"ENSG00000008710"	"PKD1"	chr16	-	2103265	2103895	2103431	2103895	2102813	2102970
1334	"ENSG00000008710"	"PKD1"	chr16	-	2103265	2103895	2103724	2103895	2102813	2102970
1335	"ENSG00000008710"	"PKD1"	chr16	-	2103431	2103895	2103724	2103895	2102813	2102970
1336	"ENSG00000008710"	"PKD1"	chr16	-	2108251	2111871	2111815	2111871	2106804	2106948
1337	"ENSG00000103197"	"TSC2"	chr16	+	2081594	2082500	2081594	2081798	2083694	2083816
1338	"ENSG00000103197"	"TSC2"	chr16	+	2081594	2082504	2081594	2081798	2083694	2083816
1339	"ENSG00000103197"	"TSC2"	chr16	+	2081594	2082504	2081594	2082500	2083694	2083816
1340	"ENSG00000103197"	"TSC2"	chr16	+	2084227	2084715	2084227	2084702	2084950	2085026
1341	"ENSG00000183751"	"TBL3"	chr16	+	1974055	1974292	1974055	1974107	1974375	1974423
1342	"ENSG00000183751"	"TBL3"	chr16	+	1976210	1976314	1976210	1976257	1976813	1976961
1343	"ENSG00000140990"	"NDUFB10"	chr16	+	1961152	1961291	1961152	1961258	1961496	1961636
1344	"ENSG00000138834"	"MAPK8IP3"	chr16	+	1761223	1761305	1761223	1761278	1762350	1762481
1345	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447618	11447438	11447597	11447692	11447789
1346	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447618	11447438	11447597	11447722	11448018
1347	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447940	11447438	11447618	11448221	11448405
1348	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447940	11447438	11447618	11448539	11448629
1349	"ENSG00000103249"	"CLCN7"	chr16	-	1449275	1450666	1450496	1450666	1448680	1448766
1350	"ENSG00000103249"	"CLCN7"	chr16	-	1449275	1450666	1450496	1450666	1448965	1449093
1351	"ENSG00000197599"	"CCDC154"	chr16	-	1434667	1434852	1434750	1434852	1434387	1434534
1352	"ENSG00000059145"	"UNKL"	chr16	-	1367091	1367349	1367241	1367349	1363204	1366395
1353	"ENSG00000059145"	"UNKL"	chr16	-	1369933	1370357	1370129	1370357	1367655	1367858
1354	"ENSG00000090581"	"GNPTG"	chr16	+	1352101	1352306	1352101	1352159	1361871	1361955
1355	"ENSG00000103275"	"UBE2I"	chr16	+	1312346	1312603	1312346	1312558	1314019	1314096
1356	"ENSG00000103275"	"UBE2I"	chr16	+	1312346	1312667	1312346	1312558	1314019	1314096
1357	"ENSG00000103275"	"UBE2I"	chr16	+	1312346	1312667	1312346	1312603	1314019	1314096
1358	"ENSG00000103275"	"UBE2I"	chr16	+	1315653	1315730	1315653	1315726	1320173	1320283
1359	"ENSG00000196557"	"CACNA1H"	chr16	+	1201662	1202452	1201662	1201835	1204009	1204458
1360	"ENSG00000196557"	"CACNA1H"	chr16	+	1211945	1212171	1211945	1212138	1213779	1213931
1361	"ENSG00000103227"	"LMF1"	chr16	-	934189	934254	934243	934254	910930	911079
1362	"ENSG00000103227"	"LMF1"	chr16	-	954352	954666	954356	954666	910930	911079
1363	"ENSG00000007376"	"RPUSD1"	chr16	-	787067	787179	787076	787179	786826	786928
1364	"ENSG00000007376"	"RPUSD1"	chr16	-	787343	787477	787353	787477	787076	787179
1365	"ENSG00000007376"	"RPUSD1"	chr16	-	787343	787477	787396	787477	787076	787179
1366	"ENSG00000007376"	"RPUSD1"	chr16	-	787353	787477	787396	787477	787076	787179
1367	"ENSG00000103245"	"CIAO3"	chr16	-	739539	739738	739642	739738	737185	737329
1368	"ENSG00000162004"	"CCDC78"	chr16	-	724910	725145	725077	725145	724321	724806
1369	"ENSG00000162004"	"CCDC78"	chr16	-	725412	725580	725445	725580	725236	725293
1370	"ENSG00000161999"	"JMJD8"	chr16	-	683321	683598	683529	683598	683166	683234
1371	"ENSG00000161999"	"JMJD8"	chr16	-	683860	684155	683909	684155	683684	683781
1372	"ENSG00000140983"	"RHOT2"	chr16	+	668104	668236	668104	668154	668352	668411
1373	"ENSG00000140983"	"RHOT2"	chr16	+	668352	668569	668352	668411	668655	668699
1374	"ENSG00000140983"	"RHOT2"	chr16	+	672253	672566	672253	672384	672702	672825
1375	"ENSG00000140983"	"RHOT2"	chr16	+	672253	672825	672253	672384	672927	673130
1376	"ENSG00000161996"	"WDR90"	chr16	+	653745	655147	653745	653803	655306	655468
1377	"ENSG00000161996"	"WDR90"	chr16	+	655772	655889	655772	655885	656301	656537
1378	"ENSG00000161996"	"WDR90"	chr16	+	655772	656537	655772	655889	656731	656871
1379	"ENSG00000161996"	"WDR90"	chr16	+	660611	660870	660611	660714	661050	661172
1380	"ENSG00000161996"	"WDR90"	chr16	+	662672	663064	662672	662844	665678	665801
1381	"ENSG00000172366"	"MCRIP2"	chr16	+	647416	647884	647416	647544	648119	648474
1382	"ENSG00000130731"	"METTL26"	chr16	-	635517	635774	635611	635774	635280	635340
1383	"ENSG00000007541"	"PIGQ"	chr16	+	578378	578505	578378	578462	578784	578938
1384	"ENSG00000007541"	"PIGQ"	chr16	+	578378	578505	578378	578462	579068	579180
1385	"ENSG00000007541"	"PIGQ"	chr16	+	580182	580972	580182	580263	582247	582309
1386	"ENSG00000242612"	"DECR2"	chr16	+	406345	406397	406345	406361	407424	407560
1387	"ENSG00000242612"	"DECR2"	chr16	+	406684	406952	406684	406833	407424	407560
1388	"ENSG00000242612"	"DECR2"	chr16	+	407424	407580	407424	407560	410208	410367
1389	"ENSG00000242612"	"DECR2"	chr16	+	410242	410404	410242	410367	410690	410784
1390	"ENSG00000242612"	"DECR2"	chr16	+	410690	410784	410690	410753	410971	411076
1391	"ENSG00000103202"	"NME4"	chr16	+	398207	398394	398207	398385	398989	399123
1392	"ENSG00000086504"	"MRPL28"	chr16	-	370484	370509	370498	370509	369930	370225
1393	"ENSG00000214078"	"CPNE1"	chr20	-	35626562	35626803	35626566	35626803	35626043	35626381
1394	"ENSG00000214078"	"CPNE1"	chr20	-	35630438	35631034	35630900	35631034	35626566	35626803
