ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
874	"ENSG00000105576"	"TNPO2"	chr19	-	12705681	12705830	12705681	12705768	12706195	12706367
875	"ENSG00000105576"	"TNPO2"	chr19	-	12715632	12715739	12715632	12715710	12719028	12719178
876	"ENSG00000105576"	"TNPO2"	chr19	-	12723248	12723365	12723248	12723360	12723768	12724011
877	"ENSG00000105576"	"TNPO2"	chr19	-	12723248	12723365	12723248	12723360	12723772	12723932
878	"ENSG00000171456"	"ASXL1"	chr20	+	32360709	32360806	32360793	32360806	32358965	32359851
879	"ENSG00000101337"	"TM9SF4"	chr20	+	32141496	32141665	32141540	32141665	32133012	32133126
880	"ENSG00000101337"	"TM9SF4"	chr20	+	32141496	32141665	32141540	32141665	32136876	32136997
881	"ENSG00000131044"	"TTLL9"	chr20	+	31898472	31898565	31898474	31898565	31887195	31887239
882	"ENSG00000131044"	"TTLL9"	chr20	+	31938158	31938263	31938181	31938263	31937395	31937509
883	"ENSG00000215568"	"GAB4"	chr22	-	16966099	16966364	16966099	16966183	16968297	16968383
884	"ENSG00000215568"	"GAB4"	chr22	-	16966099	16967481	16966099	16966183	16968297	16968383
885	"ENSG00000215568"	"GAB4"	chr22	-	16966099	16967481	16966099	16966364	16968297	16968383
886	"ENSG00000215568"	"GAB4"	chr22	-	16987959	16988167	16987959	16988116	16991872	16992176
887	"ENSG00000101294"	"HM13"	chr20	+	31548964	31549114	31549028	31549114	31544946	31545035
888	"ENSG00000101294"	"HM13"	chr20	+	31548638	31549114	31548964	31549114	31547447	31547692
889	"ENSG00000101294"	"HM13"	chr20	+	31548638	31549114	31549028	31549114	31547447	31547692
890	"ENSG00000101294"	"HM13"	chr20	+	31548964	31549114	31549028	31549114	31547447	31547692
891	"ENSG00000101294"	"HM13"	chr20	+	31548638	31549114	31548964	31549114	31547464	31547606
892	"ENSG00000101294"	"HM13"	chr20	+	31548638	31549114	31549028	31549114	31547464	31547606
893	"ENSG00000101294"	"HM13"	chr20	+	31548964	31549114	31549028	31549114	31547464	31547606
894	"ENSG00000101294"	"HM13"	chr20	+	31548964	31549114	31549028	31549114	31548676	31548793
895	"ENSG00000101294"	"HM13"	chr20	+	31554745	31554829	31554759	31554829	31550063	31550121
896	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26187837	26187020	26187583	26191670	26191763
897	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187631	26188080	26187631	26187837	26191670	26191763
898	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26187835	26187020	26187583	26191792	26191861
899	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26187837	26187020	26187583	26191792	26191861
900	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26188080	26187020	26187583	26191792	26191861
901	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26187837	26187020	26187835	26191792	26191861
902	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26188080	26187020	26187835	26191792	26191861
903	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26188080	26187020	26187837	26191792	26191861
904	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26188099	26187020	26187583	26191792	26191900
905	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26188099	26187020	26187835	26191792	26191900
906	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187020	26188099	26187020	26187837	26191792	26191900
907	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187021	26187787	26187021	26187583	26191792	26191900
908	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187021	26187837	26187021	26187787	26191792	26191900
909	"ENSG00000227195"	"MIR663AHG"	chr20	-	26187021	26188080	26187021	26187787	26191792	26191900
910	"ENSG00000227195"	"MIR663AHG"	chr20	-	26191792	26191900	26191792	26191861	26192128	26192232
911	"ENSG00000227195"	"MIR663AHG"	chr20	-	26191792	26191896	26191792	26191861	26192132	26192232
912	"ENSG00000227195"	"MIR663AHG"	chr20	-	26191792	26191900	26191792	26191861	26192132	26192232
913	"ENSG00000227195"	"MIR663AHG"	chr20	-	26191792	26191900	26191792	26191896	26192132	26192232
914	"ENSG00000227195"	"MIR663AHG"	chr20	-	26191792	26191900	26191792	26191896	26199448	26199523
915	"ENSG00000125804"	"FAM182A"	chr20	+	26081163	26081390	26081187	26081390	26068916	26069204
916	"ENSG00000125804"	"FAM182A"	chr20	+	26081163	26081390	26081187	26081390	26073769	26073869
917	"ENSG00000125804"	"FAM182A"	chr20	+	26081163	26081390	26081187	26081390	26076333	26076505
918	"ENSG00000130684"	"ZNF337"	chr20	-	25685995	25686249	25685995	25686122	25686390	25686466
919	"ENSG00000124228"	"DDX27"	chr20	+	49224774	49224991	49224944	49224991	49223267	49223433
920	"ENSG00000124228"	"DDX27"	chr20	+	49243628	49244077	49243815	49244077	49242593	49242681
921	"ENSG00000197586"	"ENTPD6"	chr20	+	25207075	25207397	25207078	25207397	25196153	25196254
922	"ENSG00000197586"	"ENTPD6"	chr20	+	25207075	25207397	25207078	25207397	25197104	25197226
923	"ENSG00000197586"	"ENTPD6"	chr20	+	25207075	25207397	25207078	25207397	25206521	25206590
924	"ENSG00000197586"	"ENTPD6"	chr20	+	25225161	25225317	25225204	25225317	25224100	25224157
925	"ENSG00000088970"	"KIZ"	chr20	+	21244244	21246622	21246478	21246622	21232733	21232830
926	"ENSG00000101343"	"CRNKL1"	chr20	-	20052291	20052758	20052291	20052722	20055947	20056046
927	"ENSG00000173418"	"NAA20"	chr20	+	20025668	20025767	20025676	20025767	20022455	20022480
928	"ENSG00000101310"	"SEC23B"	chr20	+	18524432	18524669	18524486	18524669	18515649	18515736
929	"ENSG00000174562"	"KLK15"	chr19	-	50827661	50827815	50827661	50827812	50831449	50831523
930	"ENSG00000089177"	"KIF16B"	chr20	-	16366842	16369266	16366842	16367826	16370585	16370636
931	"ENSG00000172264"	"MACROD2"	chr20	+	14053098	14053679	14053143	14053679	14051921	14052020
932	"ENSG00000101247"	"NDUFAF5"	chr20	+	13793159	13793227	13793179	13793227	13788588	13788652
933	"ENSG00000101247"	"NDUFAF5"	chr20	+	13801485	13801683	13801507	13801683	13798460	13798500
934	"ENSG00000232900"	"AL050403.1"	chr20	-	10894615	10894862	10894615	10894844	10896014	10896400
935	"ENSG00000229766"	"AL021396.1"	chr20	+	8023270	8023452	8023336	8023452	8022556	8022767
936	"ENSG00000125885"	"MCM8"	chr20	+	5967829	5968025	5967877	5968025	5967435	5967587
937	"ENSG00000226995"	"LINC00658"	chr20	-	5433788	5434065	5433788	5433962	5434171	5434405
938	"ENSG00000226995"	"LINC00658"	chr20	-	5433788	5434070	5433788	5433962	5434171	5434405
939	"ENSG00000226995"	"LINC00658"	chr20	-	5433788	5434092	5433788	5433962	5434171	5434405
940	"ENSG00000226995"	"LINC00658"	chr20	-	5433788	5434070	5433788	5434065	5434171	5434405
941	"ENSG00000226995"	"LINC00658"	chr20	-	5433788	5434092	5433788	5434065	5434171	5434405
942	"ENSG00000226995"	"LINC00658"	chr20	-	5433788	5434092	5433788	5434070	5434171	5434405
943	"ENSG00000226995"	"LINC00658"	chr20	-	5433788	5434405	5433788	5434401	5437099	5437273
944	"ENSG00000226995"	"LINC00658"	chr20	-	5434171	5434405	5434171	5434401	5445503	5445723
945	"ENSG00000226995"	"LINC00658"	chr20	-	5437099	5437273	5437099	5437266	5445503	5445740
946	"ENSG00000089057"	"SLC23A2"	chr20	-	4970792	4970919	4970792	4970915	5001405	5001510
947	"ENSG00000101265"	"RASSF2"	chr20	-	4787632	4787754	4787632	4787701	4788216	4788268
948	"ENSG00000088826"	"SMOX"	chr20	+	4182088	4182848	4182482	4182848	4181802	4181976
949	"ENSG00000125843"	"AP5S1"	chr20	+	3823870	3825302	3823874	3825302	3822101	3822293
950	"ENSG00000101224"	"CDC25B"	chr20	+	3797621	3797749	3797663	3797749	3786771	3787139
951	"ENSG00000101224"	"CDC25B"	chr20	+	3797621	3797749	3797663	3797749	3795738	3795879
952	"ENSG00000149451"	"ADAM33"	chr20	-	3667969	3669000	3667969	3668997	3669298	3669370
953	"ENSG00000088836"	"SLC4A11"	chr20	-	3228258	3228428	3228258	3228356	3228511	3228707
954	"ENSG00000088836"	"SLC4A11"	chr20	-	3229523	3229776	3229523	3229706	3230186	3230260
955	"ENSG00000088836"	"SLC4A11"	chr20	-	3231329	3231548	3231329	3231476	3233513	3233637
956	"ENSG00000088836"	"SLC4A11"	chr20	-	3234082	3234314	3234082	3234245	3234567	3234617
957	"ENSG00000088836"	"SLC4A11"	chr20	-	3234741	3234920	3234741	3234894	3237543	3237588
958	"ENSG00000088881"	"EBF4"	chr20	+	2755626	2755824	2755742	2755824	2752356	2752545
959	"ENSG00000088881"	"EBF4"	chr20	+	2758835	2758984	2758908	2758984	2755626	2755824
960	"ENSG00000101365"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2659524	2659585
961	"ENSG00000101365"	"IDH3B"	chr20	-	2660456	2660829	2660456	2660590	2660908	2660969
962	"ENSG00000088876"	"ZNF343"	chr20	-	2492698	2492825	2492698	2492785	2493518	2493577
963	"ENSG00000125835"	"SNRPB"	chr20	-	2461633	2461939	2461633	2461793	2462635	2462761
964	"ENSG00000101327"	"PDYN"	chr20	-	1982955	1983103	1982955	1983100	1992583	1992643
965	"ENSG00000125900"	"SIRPD"	chr20	-	1537154	1537313	1537154	1537310	1551690	1552038
966	"ENSG00000088833"	"NSFL1C"	chr20	-	1445665	1446149	1445665	1445830	1452492	1452630
967	"ENSG00000088833"	"NSFL1C"	chr20	-	1454966	1455132	1454966	1455037	1455713	1457090
968	"ENSG00000088833"	"NSFL1C"	chr20	-	1454966	1455132	1454966	1455037	1458199	1458274
969	"ENSG00000088833"	"NSFL1C"	chr20	-	1455713	1455870	1455713	1455719	1458199	1458274
970	"ENSG00000101298"	"SNPH"	chr20	+	1295775	1296421	1296324	1296421	1266653	1266760
971	"ENSG00000101298"	"SNPH"	chr20	+	1297045	1297252	1297144	1297252	1296324	1296421
972	"ENSG00000167751"	"KLK2"	chr19	+	50876471	50876758	50876647	50876758	50874720	50874880
973	"ENSG00000167751"	"KLK2"	chr19	+	50876871	50877045	50876884	50877045	50876471	50876758
974	"ENSG00000069399"	"BCL3"	chr19	+	44758245	44758841	44758723	44758841	44757645	44757723
975	"ENSG00000133313"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74496306	74496431
976	"ENSG00000133313"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74497508	74497595
977	"ENSG00000133313"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74499341	74499375
978	"ENSG00000133313"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74499420	74499482
979	"ENSG00000133313"	"CNDP2"	chr18	+	74501211	74501472	74501328	74501472	74499936	74500033
980	"ENSG00000133313"	"CNDP2"	chr18	+	74516227	74519096	74518948	74519096	74512447	74512532
981	"ENSG00000166347"	"CYB5A"	chr18	-	74255740	74260944	74255740	74255775	74263348	74263477
982	"ENSG00000261780"	"LINC02582"	chr18	+	73332462	73332581	73332464	73332581	73324940	73325193
983	"ENSG00000176225"	"RTTN"	chr18	-	70003803	70004236	70003803	70004168	70005197	70005267
984	"ENSG00000176225"	"RTTN"	chr18	-	70005197	70006484	70005197	70005267	70017406	70017674
985	"ENSG00000176225"	"RTTN"	chr18	-	70017406	70017674	70017406	70017643	70020614	70020817
986	"ENSG00000176225"	"RTTN"	chr18	-	70020614	70020845	70020614	70020817	70024721	70024848
987	"ENSG00000176225"	"RTTN"	chr18	-	70059849	70060042	70059849	70059943	70065828	70065922
988	"ENSG00000176225"	"RTTN"	chr18	-	70149970	70150152	70149970	70150087	70150607	70150733
989	"ENSG00000176225"	"RTTN"	chr18	-	70168854	70169067	70168854	70168973	70176674	70176845
990	"ENSG00000160161"	"CILP2"	chr19	+	19540185	19540476	19540203	19540476	19539678	19539777
991	"ENSG00000206073"	"SERPINB4"	chr18	-	63639184	63639340	63639184	63639277	63639633	63639776
992	"ENSG00000134444"	"RELCH"	chr18	+	62268868	62268948	62268880	62268948	62266700	62266749
993	"ENSG00000267040"	"AC027097.1"	chr18	+	57641558	57642052	57641913	57642052	57630349	57630518
994	"ENSG00000258609"	"LINC-ROR"	chr18	-	57057887	57058152	57057887	57058000	57058677	57058750
995	"ENSG00000267712"	"LINC01539"	chr18	-	56121622	56121957	56121622	56121722	56122292	56122488
996	"ENSG00000267057"	"LINC01905"	chr18	+	56078700	56078794	56078707	56078794	56078108	56078232
997	"ENSG00000267057"	"LINC01905"	chr18	+	56088410	56088583	56088414	56088583	56078108	56078232
998	"ENSG00000267057"	"LINC01905"	chr18	+	56088410	56088718	56088414	56088718	56079436	56079621
999	"ENSG00000101751"	"POLI"	chr18	+	54277702	54277855	54277771	54277855	54273925	54274090
1000	"ENSG00000187323"	"DCC"	chr18	+	53391654	53391887	53391714	53391887	53386042	53386138
1001	"ENSG00000227115"	"LINC01630"	chr18	+	51465362	51465710	51465406	51465710	51387171	51387301
1002	"ENSG00000227115"	"LINC01630"	chr18	+	51561180	51564479	51562516	51564479	51560592	51560886
1003	"ENSG00000227115"	"LINC01630"	chr18	+	51561180	51564479	51564382	51564479	51560592	51560886
1004	"ENSG00000227115"	"LINC01630"	chr18	+	51562516	51564479	51564382	51564479	51560592	51560886
1005	"ENSG00000134042"	"MRO"	chr18	-	50806703	50806850	50806703	50806786	50809301	50809404
1006	"ENSG00000141644"	"MBD1"	chr18	-	50273333	50273471	50273333	50273426	50273563	50273863
1007	"ENSG00000141644"	"MBD1"	chr18	-	50274185	50274353	50274185	50274350	50274976	50275045
1008	"ENSG00000141644"	"MBD1"	chr18	-	50277089	50277204	50277089	50277196	50279875	50280017
1009	"ENSG00000141644"	"MBD1"	chr18	-	50277089	50277204	50277089	50277196	50279882	50280017
1010	"ENSG00000100342"	"APOL1"	chr22	+	36254897	36254999	36254936	36254999	36253070	36253219
1011	"ENSG00000100342"	"APOL1"	chr22	+	36254897	36254999	36254936	36254999	36253837	36253991
1012	"ENSG00000099956"	"SMARCB1"	chr22	+	23800943	23803422	23803294	23803422	23793558	23793688
1013	"ENSG00000101665"	"SMAD7"	chr18	-	48942480	48942555	48942480	48942552	48948383	48948437
1014	"ENSG00000130813"	"SHFL"	chr19	+	10089897	10090047	10089928	10090047	10089656	10089695
1015	"ENSG00000130813"	"SHFL"	chr19	+	10091475	10091630	10091583	10091630	10091249	10091353
1016	"ENSG00000184828"	"ZBTB7C"	chr18	-	48165130	48165257	48165130	48165253	48185323	48185455
1017	"ENSG00000184828"	"ZBTB7C"	chr18	-	48165130	48165257	48165130	48165253	48185933	48185995
1018	"ENSG00000078043"	"PIAS2"	chr18	-	46903526	46903635	46903526	46903633	46904101	46904206
1019	"ENSG00000078043"	"PIAS2"	chr18	-	46903526	46903635	46903526	46903633	46906226	46906315
1020	"ENSG00000152234"	"ATP5F1A"	chr18	-	46093179	46093365	46093179	46093362	46095052	46095131
1021	"ENSG00000152234"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46098171	46098296
1022	"ENSG00000152234"	"ATP5F1A"	chr18	-	46095052	46095147	46095052	46095123	46098171	46098296
1023	"ENSG00000152234"	"ATP5F1A"	chr18	-	46095052	46095147	46095052	46095131	46098171	46098296
1024	"ENSG00000141469"	"SLC14A1"	chr18	+	45727260	45727418	45727331	45727418	45724949	45725013
1025	"ENSG00000141469"	"SLC14A1"	chr18	+	45749777	45752520	45752177	45752520	45748375	45748425
1026	"ENSG00000132872"	"SYT4"	chr18	-	43273579	43274394	43273579	43274340	43277247	43277490
1027	"ENSG00000100983"	"GSS"	chr20	-	34928472	34929237	34928472	34928951	34929400	34929590
1028	"ENSG00000100983"	"GSS"	chr20	-	34942487	34943006	34942487	34942627	34945952	34946098
1029	"ENSG00000100983"	"GSS"	chr20	-	34945952	34946098	34945952	34946051	34951723	34951860
1030	"ENSG00000267374"	"MIR924HG"	chr18	-	39293185	39293406	39293185	39293304	39327765	39327951
1031	"ENSG00000267374"	"MIR924HG"	chr18	-	39206916	39208789	39206916	39208039	39388428	39388527
1032	"ENSG00000267374"	"MIR924HG"	chr18	-	39293185	39293406	39293185	39293304	39388428	39388527
1033	"ENSG00000267374"	"MIR924HG"	chr18	-	39206916	39208789	39206916	39208039	39535457	39535615
1034	"ENSG00000267374"	"MIR924HG"	chr18	-	39293185	39293406	39293185	39293304	39535457	39535615
1035	"ENSG00000150477"	"KIAA1328"	chr18	+	36834202	36834355	36834319	36834355	36829239	36829439
1036	"ENSG00000150477"	"KIAA1328"	chr18	+	36834202	36834355	36834319	36834355	36832673	36833388
1037	"ENSG00000134779"	"TPGS2"	chr18	-	36786572	36787079	36786572	36786982	36798448	36798609
1038	"ENSG00000134779"	"TPGS2"	chr18	-	36786572	36787079	36786572	36786982	36800197	36800311
1039	"ENSG00000134779"	"TPGS2"	chr18	-	36805373	36805502	36805373	36805397	36807846	36807934
1040	"ENSG00000134779"	"TPGS2"	chr18	-	36818893	36818992	36818893	36818973	36823802	36823871
1041	"ENSG00000134779"	"TPGS2"	chr18	-	36818893	36818973	36818893	36818937	36828682	36828986
1042	"ENSG00000104884"	"ERCC2"	chr19	-	45368629	45368746	45368629	45368743	45368929	45369147
1043	"ENSG00000153391"	"INO80C"	chr18	-	35487385	35487823	35487385	35487439	35489331	35489385
1044	"ENSG00000186814"	"ZSCAN30"	chr18	-	35267475	35267682	35267475	35267679	35290083	35290232
1045	"ENSG00000141431"	"ASXL3"	chr18	+	33626861	33627070	33626872	33627070	33607593	33607676
1046	"ENSG00000134758"	"RNF138"	chr18	+	32126692	32126800	32126726	32126800	32124733	32124845
1047	"ENSG00000264859"	"DSG2-AS1"	chr18	-	31550037	31550397	31550037	31550359	31554641	31554715
1048	"ENSG00000154040"	"CABYR"	chr18	+	24159471	24160069	24159945	24160069	24155700	24156042
1049	"ENSG00000154040"	"CABYR"	chr18	+	24159471	24160069	24159945	24160069	24155700	24156999
1050	"ENSG00000101782"	"RIOK3"	chr18	+	23463966	23464112	23464014	23464112	23462963	23463079
1051	"ENSG00000101782"	"RIOK3"	chr18	+	23479316	23479424	23479325	23479424	23477178	23477268
1052	"ENSG00000101773"	"RBBP8"	chr18	+	22989220	22989318	22989271	22989318	22984885	22984990
1053	"ENSG00000101773"	"RBBP8"	chr18	+	23001570	23001729	23001585	23001729	22997619	22997734
1054	"ENSG00000167088"	"SNRPD1"	chr18	+	21623747	21623939	21623874	21623939	21622724	21622801
1055	"ENSG00000124155"	"PIGT"	chr20	+	45418771	45418979	45418851	45418979	45416516	45416654
1056	"ENSG00000124155"	"PIGT"	chr20	+	45418771	45418979	45418851	45418979	45416516	45416694
1057	"ENSG00000124155"	"PIGT"	chr20	+	45419142	45419395	45419277	45419395	45416516	45416694
1058	"ENSG00000124155"	"PIGT"	chr20	+	45419142	45419395	45419294	45419395	45416516	45416694
1059	"ENSG00000124155"	"PIGT"	chr20	+	45419277	45419395	45419294	45419395	45416516	45416694
1060	"ENSG00000124155"	"PIGT"	chr20	+	45419503	45419590	45419507	45419590	45416516	45416694
1061	"ENSG00000124155"	"PIGT"	chr20	+	45419142	45419395	45419294	45419395	45418851	45418979
1062	"ENSG00000124155"	"PIGT"	chr20	+	45419503	45419590	45419507	45419590	45418851	45418979
1063	"ENSG00000124155"	"PIGT"	chr20	+	45419472	45419590	45419503	45419590	45419294	45419395
1064	"ENSG00000124155"	"PIGT"	chr20	+	45419472	45419590	45419507	45419590	45419294	45419395
1065	"ENSG00000124155"	"PIGT"	chr20	+	45419503	45419590	45419507	45419590	45419294	45419395
1066	"ENSG00000124155"	"PIGT"	chr20	+	45420135	45420223	45420152	45420223	45419503	45419590
1067	"ENSG00000124155"	"PIGT"	chr20	+	45420311	45420429	45420331	45420429	45420135	45420223
1068	"ENSG00000124155"	"PIGT"	chr20	+	45420507	45420693	45420527	45420693	45420331	45420429
1069	"ENSG00000124155"	"PIGT"	chr20	+	45429444	45429670	45429480	45429670	45427421	45427545
1070	"ENSG00000124155"	"PIGT"	chr20	+	45446642	45447816	45447596	45447816	45429480	45429670
1071	"ENSG00000124155"	"PIGT"	chr20	+	45446642	45447816	45447634	45447816	45429480	45429670
1072	"ENSG00000124155"	"PIGT"	chr20	+	45447596	45447816	45447634	45447816	45429480	45429670
1073	"ENSG00000124155"	"PIGT"	chr20	+	45448243	45452177	45451997	45452177	45447634	45447816
1074	"ENSG00000090659"	"CD209"	chr19	-	7744106	7744219	7744106	7744201	7744940	7745092
1075	"ENSG00000101639"	"CEP192"	chr18	+	13038369	13038579	13038514	13038579	13037236	13037301
1076	"ENSG00000101639"	"CEP192"	chr18	+	13057584	13059312	13059081	13059312	13055779	13056698
1077	"ENSG00000101639"	"CEP192"	chr18	+	13089451	13089565	13089455	13089565	13087530	13087646
1078	"ENSG00000101639"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13104983	13105079
1079	"ENSG00000101639"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13113585	13113705
1080	"ENSG00000101639"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13114129	13114251
1081	"ENSG00000175354"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12818943	12819000
1082	"ENSG00000175354"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12821335	12821425
1083	"ENSG00000175354"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12825809	12825944
1084	"ENSG00000176014"	"TUBB6"	chr18	+	12320535	12320744	12320628	12320744	12310942	12311053
1085	"ENSG00000233527"	"ZNF529-AS1"	chr19	+	36594400	36594708	36594441	36594708	36594155	36594299
1086	"ENSG00000154889"	"MPPE1"	chr18	-	11885675	11885912	11885675	11885816	11886498	11886621
1087	"ENSG00000154889"	"MPPE1"	chr18	-	11886498	11886778	11886498	11886621	11886916	11887025
1088	"ENSG00000154889"	"MPPE1"	chr18	-	11886712	11886781	11886712	11886778	11886916	11887025
1089	"ENSG00000154889"	"MPPE1"	chr18	-	11893467	11893576	11893467	11893566	11895184	11895277
1090	"ENSG00000154889"	"MPPE1"	chr18	-	11896983	11897356	11896983	11897131	11905737	11905953
1091	"ENSG00000154889"	"MPPE1"	chr18	-	11896983	11897356	11896983	11897131	11906202	11906309
1092	"ENSG00000267252"	"LINC01255"	chr18	+	11506479	11506636	11506531	11506636	11503733	11503884
1093	"ENSG00000267252"	"LINC01255"	chr18	+	11506479	11506636	11506531	11506636	11504827	11505057
1094	"ENSG00000168502"	"MTCL1"	chr18	+	8818962	8819259	8819046	8819259	8806892	8807060
1095	"ENSG00000168502"	"MTCL1"	chr18	+	8818962	8819259	8819046	8819259	8812978	8813233
1096	"ENSG00000115257"	"PCSK4"	chr19	-	1486852	1487065	1486852	1486973	1487140	1487313
1097	"ENSG00000088756"	"ARHGAP28"	chr18	+	6859807	6859897	6859830	6859897	6851033	6851126
1098	"ENSG00000100253"	"MIOX"	chr22	+	50488242	50488342	50488274	50488342	50487885	50488048
1099	"ENSG00000100253"	"MIOX"	chr22	+	50489039	50489149	50489084	50489149	50488274	50488342
1100	"ENSG00000170579"	"DLGAP1"	chr18	-	3581874	3582248	3581874	3582164	3656083	3656113
1101	"ENSG00000170579"	"DLGAP1"	chr18	-	3581874	3582248	3581874	3582164	3729134	3729375
1102	"ENSG00000259256"	"LINC01895"	chr18	-	3358401	3358625	3358401	3358622	3365896	3365926
1103	"ENSG00000186111"	"PIP5K1C"	chr19	-	3636600	3638006	3636600	3637613	3638883	3639016
1104	"ENSG00000100425"	"BRD1"	chr22	-	49787389	49787522	49787389	49787494	49794033	49794294
1105	"ENSG00000100425"	"BRD1"	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294
1106	"ENSG00000100425"	"BRD1"	chr22	-	49787389	49787887	49787389	49787522	49794033	49794294
1107	"ENSG00000141579"	"ZNF750"	chr17	-	82831018	82832636	82831018	82831486	82839926	82840022
1108	"ENSG00000141560"	"FN3KRP"	chr17	+	82720249	82720363	82720271	82720363	82718905	82719057
1109	"ENSG00000141542"	"RAB40B"	chr17	-	82658490	82658713	82658490	82658562	82659579	82659657
1110	"ENSG00000141580"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82621608	82621799
1111	"ENSG00000141580"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82625388	82625483
1112	"ENSG00000141580"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82643948	82644023
1113	"ENSG00000141574"	"SECTM1"	chr17	-	82322877	82323011	82322877	82322905	82324581	82324890
1114	"ENSG00000141574"	"SECTM1"	chr17	-	82324581	82324890	82324581	82324783	82327146	82327292
1115	"ENSG00000169718"	"DUS1L"	chr17	-	82058340	82058416	82058340	82058408	82058780	82058818
1116	"ENSG00000169718"	"DUS1L"	chr17	-	82060700	82060783	82060700	82060780	82060860	82060961
1117	"ENSG00000169718"	"DUS1L"	chr17	-	82064125	82064234	82064125	82064201	82064822	82065069
1118	"ENSG00000169738"	"DCXR"	chr17	-	82036190	82036322	82036190	82036308	82036383	82036448
1119	"ENSG00000169738"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643
1120	"ENSG00000169738"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036720	82036763
1121	"ENSG00000169738"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036720	82036763
1122	"ENSG00000169738"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036720	82036763
1123	"ENSG00000169738"	"DCXR"	chr17	-	82036190	82036763	82036190	82036643	82036858	82037013
1124	"ENSG00000169738"	"DCXR"	chr17	-	82036720	82037013	82036720	82036763	82037449	82037541
1125	"ENSG00000185624"	"P4HB"	chr17	-	81855452	81855586	81855452	81855505	81859180	81859387
1126	"ENSG00000183048"	"SLC25A10"	chr17	+	81716680	81716855	81716811	81716855	81716008	81716050
1127	"ENSG00000183048"	"SLC25A10"	chr17	+	81717398	81717491	81717481	81717491	81717001	81717072
1128	"ENSG00000183048"	"SLC25A10"	chr17	+	81717693	81717861	81717756	81717861	81717398	81717491
1129	"ENSG00000183048"	"SLC25A10"	chr17	+	81717693	81717861	81717783	81717861	81717398	81717491
1130	"ENSG00000183048"	"SLC25A10"	chr17	+	81717756	81717861	81717783	81717861	81717398	81717491
1131	"ENSG00000185359"	"HGS"	chr17	+	81688703	81688827	81688751	81688827	81687002	81687095
1132	"ENSG00000185359"	"HGS"	chr17	+	81694814	81695067	81694923	81695067	81693869	81693965
1133	"ENSG00000185359"	"HGS"	chr17	+	81695785	81695999	81695938	81695999	81695163	81695223
1134	"ENSG00000214087"	"ARL16"	chr17	-	81682033	81682675	81682033	81682149	81683012	81683126
1135	"ENSG00000185298"	"CCDC137"	chr17	+	81670224	81670453	81670229	81670453	81670001	81670028
1136	"ENSG00000186765"	"FSCN2"	chr17	+	81536549	81536789	81536621	81536789	81536145	81536267
1137	"ENSG00000184009"	"ACTG1"	chr17	-	81511187	81511803	81511187	81511626	81511902	81512142
1138	"ENSG00000184009"	"ACTG1"	chr17	-	81511902	81512142	81511902	81512115	81512231	81512360
1139	"ENSG00000173818"	"ENDOV"	chr17	+	80422139	80422245	80422205	80422245	80415649	80415821
1140	"ENSG00000173818"	"ENDOV"	chr17	+	80425458	80425620	80425491	80425620	80425031	80425100
1141	"ENSG00000181045"	"SLC26A11"	chr17	+	80221417	80221794	80221547	80221794	80219698	80219988
1142	"ENSG00000181045"	"SLC26A11"	chr17	+	80220915	80221115	80220918	80221115	80220437	80220496
1143	"ENSG00000181045"	"SLC26A11"	chr17	+	80221417	80221794	80221547	80221794	80220437	80220496
