ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2048	"ENSG00000197321"	"SVIL"	chr10	-	29480536	29480813	29480549	29480813	29473837	29473989
2054	"ENSG00000143774"	"GUK1"	chr1	+	228145510	228145649	228145510	228145624	228146860	228146938
2057	"ENSG00000113758"	"DBN1"	chr5	-	177467480	177467817	177467742	177467817	177467254	177467332
2065	"ENSG00000286070"	"GGT1"	chr22	+	24567983	24568176	24567983	24568037	24571915	24572017
2077	"ENSG00000185627"	"PSMD13"	chr11	+	244040	244216	244040	244075	244425	244469
2083	"ENSG00000116906"	"GNPAT"	chr1	+	231267679	231267911	231267679	231267903	231269862	231270056
2084	"ENSG00000116906"	"GNPAT"	chr1	+	231267679	231267911	231267679	231267903	231270757	231271000
2087	"ENSG00000168268"	"NT5DC2"	chr3	-	52527616	52527931	52527828	52527931	52527293	52527375
2093	"ENSG00000124782"	"RREB1"	chr6	+	7181123	7182082	7181123	7181246	7187433	7187523
2095	"ENSG00000183763"	"TRAIP"	chr3	-	49839720	49839860	49839771	49839860	49830019	49830068
2098	"ENSG00000177595"	"PIDD1"	chr11	-	800332	800451	800383	800451	799814	800014
2108	"ENSG00000134644"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941150	30941272
2109	"ENSG00000134644"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941997	30942123
2111	"ENSG00000134644"	"PUM1"	chr1	-	30967098	30967310	30967166	30967310	30965981	30966197
2114	"ENSG00000134644"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31055312	31055380
2115	"ENSG00000184584"	"STING1"	chr5	-	139481158	139481704	139481477	139481704	139480789	139480898
2116	"ENSG00000124357"	"NAGK"	chr2	+	71072640	71073594	71072640	71072751	71075554	71075642
2117	"ENSG00000124357"	"NAGK"	chr2	+	71072640	71073594	71072640	71072751	71076603	71076701
2127	"ENSG00000120705"	"ETF1"	chr5	-	138542633	138542936	138542704	138542936	138529554	138529678
2128	"ENSG00000120705"	"ETF1"	chr5	-	138542633	138542936	138542832	138542936	138529554	138529678
2129	"ENSG00000120705"	"ETF1"	chr5	-	138542704	138542936	138542832	138542936	138529554	138529678
2159	"ENSG00000153310"	"FAM49B"	chr8	-	129849242	129852278	129852161	129852278	129846803	129846874
2161	"ENSG00000153310"	"FAM49B"	chr8	-	129896671	129896854	129896748	129896854	129880375	129880458
2164	"ENSG00000154134"	"ROBO3"	chr11	+	124877518	124877752	124877518	124877658	124878297	124878436
2166	"ENSG00000154134"	"ROBO3"	chr11	+	124877518	124878131	124877518	124877752	124878297	124878436
2167	"ENSG00000154134"	"ROBO3"	chr11	+	124877518	124877752	124877518	124877658	124878583	124878796
2168	"ENSG00000154134"	"ROBO3"	chr11	+	124877518	124877752	124877518	124877658	124879189	124879341
2169	"ENSG00000154134"	"ROBO3"	chr11	+	124878583	124879341	124878583	124878796	124879464	124879575
2171	"ENSG00000126456"	"IRF3"	chr19	-	49664442	49664673	49664552	49664673	49663187	49663258
2173	"ENSG00000126456"	"IRF3"	chr19	-	49664673	49665857	49665483	49665857	49663342	49663514
2178	"ENSG00000112759"	"SLC29A1"	chr6	+	44229906	44230481	44229906	44230046	44230567	44230665
2179	"ENSG00000107165"	"TYRP1"	chr9	+	12702270	12702442	12702270	12702438	12704525	12704705
2191	"ENSG00000105341"	"DMAC2"	chr19	-	41438217	41438414	41438234	41438414	41433536	41433673
2192	"ENSG00000105698"	"USF2"	chr19	+	35269802	35270597	35269802	35270003	35270717	35270805
2194	"ENSG00000128694"	"OSGEPL1"	chr2	-	189761419	189761660	189761646	189761660	189755172	189755560
2198	"ENSG00000087470"	"DNM1L"	chr12	+	32701414	32701562	32701414	32701472	32707366	32707413
2205	"ENSG00000153113"	"CAST"	chr5	+	96722638	96722718	96722638	96722698	96727488	96727530
2210	"ENSG00000013306"	"SLC25A39"	chr17	-	44321057	44321558	44321433	44321558	44320354	44320436
2211	"ENSG00000013306"	"SLC25A39"	chr17	-	44321057	44321558	44321433	44321558	44320621	44320731
2222	"ENSG00000204120"	"GIGYF2"	chr2	+	232731121	232731258	232731121	232731234	232734416	232734486
2226	"ENSG00000145685"	"LHFPL2"	chr5	-	78632259	78632368	78632263	78632368	78564812	78564871
2228	"ENSG00000250802"	"ZBED3-AS1"	chr5	+	77098654	77098747	77098654	77098669	77118319	77119644
2230	"ENSG00000283515"	"AC020915.5"	chr19	+	58246300	58246427	58246300	58246390	58246710	58246794
2233	"ENSG00000131844"	"MCCC2"	chr5	+	71641002	71641083	71641002	71641075	71643770	71643895
2236	"ENSG00000111641"	"NOP2"	chr12	-	6563611	6563771	6563613	6563771	6563314	6563512
2237	"ENSG00000196605"	"ZNF846"	chr19	-	9764809	9765035	9764935	9765035	9763281	9763408
2238	"ENSG00000082397"	"EPB41L3"	chr18	-	5398020	5401043	5400968	5401043	5397057	5397426
2241	"ENSG00000112851"	"ERBIN"	chr5	+	66044136	66044310	66044136	66044298	66050782	66050966
2243	"ENSG00000005156"	"LIG3"	chr17	+	34998603	34999449	34998603	34998727	34999781	34999856
2248	"ENSG00000188725"	"SMIM15"	chr5	-	61162216	61162468	61162445	61162468	61161087	61161227
2252	"ENSG00000137449"	"CPEB2"	chr4	+	15007304	15007595	15007304	15007586	15008337	15008427
2257	"ENSG00000013375"	"PGM3"	chr6	-	83169062	83169323	83169241	83169323	83161149	83161242
2258	"ENSG00000013375"	"PGM3"	chr6	-	83169062	83169323	83169241	83169323	83166129	83166466
2259	"ENSG00000181929"	"PRKAG1"	chr12	-	49005305	49005543	49005461	49005543	49005119	49005165
2266	"ENSG00000103496"	"STX4"	chr16	+	31034203	31034536	31034203	31034325	31034969	31035040
2295	"ENSG00000105223"	"PLD3"	chr19	+	40348699	40348768	40348699	40348724	40365661	40365930
2299	"ENSG00000165819"	"METTL3"	chr14	-	21503172	21503577	21503505	21503577	21501727	21501903
2300	"ENSG00000082213"	"C5orf22"	chr5	+	31534271	31534417	31534271	31534325	31534958	31535051
2308	"ENSG00000141084"	"RANBP10"	chr16	-	67744264	67744455	67744287	67744455	67734857	67735042
2309	"ENSG00000088899"	"LZTS3"	chr20	-	3165496	3166360	3165766	3166360	3162616	3165152
2311	"ENSG00000166546"	"BEAN1"	chr16	+	66437594	66438017	66437594	66437701	66469601	66469865
2312	"ENSG00000166546"	"BEAN1"	chr16	+	66437594	66438017	66437594	66437701	66477559	66477710
2316	"ENSG00000161960"	"EIF4A1"	chr17	+	7576523	7576692	7576523	7576690	7577055	7577165
2326	"ENSG00000005206"	"SPPL2B"	chr19	+	2330296	2330419	2330296	2330350	2334601	2334721
2327	"ENSG00000143889"	"HNRNPLL"	chr2	-	38602437	38603036	38602856	38603036	38591529	38591648
2331	"ENSG00000198826"	"ARHGAP11A"	chr15	+	32629594	32629762	32629594	32629675	32633062	32633108
2336	"ENSG00000104805"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918666	48918744
2337	"ENSG00000104805"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918725	48918784
2338	"ENSG00000010256"	"UQCRC1"	chr3	-	48600679	48601118	48600974	48601118	48600481	48600567
2350	"ENSG00000109762"	"SNX25"	chr4	+	185264437	185264610	185264437	185264498	185288011	185288082
2352	"ENSG00000105202"	"FBL"	chr19	-	39840655	39840787	39840682	39840787	39840413	39840509
2353	"ENSG00000105202"	"FBL"	chr19	-	39840655	39840787	39840721	39840787	39840413	39840509
2374	"ENSG00000164118"	"CEP44"	chr4	+	174304246	174304369	174304246	174304280	174308688	174308859
2376	"ENSG00000145495"	"MARCHF6"	chr5	+	10417269	10417410	10417269	10417404	10423734	10423835
2387	"ENSG00000138443"	"ABI2"	chr2	+	203366876	203367044	203366876	203366996	203402575	203402734
2391	"ENSG00000106052"	"TAX1BP1"	chr7	+	27816348	27816520	27816348	27816394	27827737	27827820
2400	"ENSG00000204525"	"HLA-C"	chr6	-	31269492	31270085	31269965	31270085	31269337	31269385
2403	"ENSG00000049656"	"CLPTM1L"	chr5	-	1324762	1325816	1325750	1325816	1323786	1323869
2404	"ENSG00000049656"	"CLPTM1L"	chr5	-	1331798	1331883	1331802	1331883	1325750	1325816
2405	"ENSG00000049656"	"CLPTM1L"	chr5	-	1331798	1331883	1331802	1331883	1330279	1330383
2406	"ENSG00000132694"	"ARHGEF11"	chr1	-	156938417	156940425	156940206	156940425	156937248	156937496
2414	"ENSG00000100650"	"SRSF5"	chr14	+	69768797	69769251	69768797	69768896	69770466	69770540
2416	"ENSG00000185246"	"PRPF39"	chr14	+	45096423	45096758	45096423	45096492	45096886	45097005
2428	"ENSG00000010165"	"EEF1AKNMT"	chr1	+	171783739	171784499	171783739	171784039	171785878	171786078
2429	"ENSG00000010165"	"EEF1AKNMT"	chr1	+	171783739	171784499	171783739	171784039	171785886	171786080
2432	"ENSG00000141562"	"NARF"	chr17	+	82481081	82481218	82481081	82481211	82483173	82483304
2434	"ENSG00000070423"	"RNF126"	chr19	-	648881	649748	649678	649748	648371	648487
2438	"ENSG00000126522"	"ASL"	chr7	+	66086743	66087791	66086743	66086821	66088806	66088921
2442	"ENSG00000204520"	"MICA"	chr6	+	31399783	31400783	31399783	31400763	31411946	31412225
2445	"ENSG00000157388"	"CACNA1D"	chr3	+	53800248	53800859	53800248	53800365	53801057	53801425
2449	"ENSG00000005700"	"IBTK"	chr6	-	82191072	82191879	82191786	82191879	82181878	82182028
2452	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644871	112644667	112644699	112645550	112645662
2453	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644768	112644667	112644699	112646350	112646451
2454	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644871	112644667	112644699	112646350	112646451
2462	"ENSG00000125744"	"RTN2"	chr19	-	45494117	45494420	45494165	45494420	45493159	45493378
2468	"ENSG00000173020"	"GRK2"	chr11	+	67280731	67281184	67280731	67280783	67281458	67281558
2472	"ENSG00000108591"	"DRG2"	chr17	+	18093812	18093973	18093812	18093968	18099016	18099077
2474	"ENSG00000108591"	"DRG2"	chr17	+	18093812	18093973	18093812	18093968	18100362	18100435
2475	"ENSG00000108591"	"DRG2"	chr17	+	18099016	18099093	18099016	18099077	18100362	18100435
2477	"ENSG00000108591"	"DRG2"	chr17	+	18093812	18093973	18093812	18093968	18100568	18100659
2478	"ENSG00000164039"	"BDH2"	chr4	-	103085348	103086540	103086479	103086540	103082870	103082929
2491	"ENSG00000203875"	"SNHG5"	chr6	-	85677953	85678188	85678135	85678188	85677794	85677875
2502	"ENSG00000136051"	"WASHC4"	chr12	+	105133769	105133899	105133769	105133896	105140293	105140401
2506	"ENSG00000137802"	"MAPKBP1"	chr15	+	41812515	41813781	41812515	41813101	41814549	41814739
2513	"ENSG00000189308"	"LIN54"	chr4	-	82984160	82984876	82984823	82984876	82946257	82946474
2514	"ENSG00000189308"	"LIN54"	chr4	-	82984160	82984876	82984823	82984876	82970326	82970469
2525	"ENSG00000161912"	"ADCY10P1"	chr6	+	41132293	41132525	41132293	41132513	41132874	41133000
2527	"ENSG00000160972"	"PPP1R16A"	chr8	+	144500266	144500612	144500266	144500391	144500685	144500761
2529	"ENSG00000138760"	"SCARB2"	chr4	-	76179516	76181101	76180953	76181101	76176436	76176528
2530	"ENSG00000134153"	"EMC7"	chr15	-	34101603	34101807	34101764	34101807	34090316	34090455
2535	"ENSG00000145907"	"G3BP1"	chr5	+	151794158	151794249	151794158	151794222	151795478	151795575
2542	"ENSG00000132466"	"ANKRD17"	chr4	-	73258275	73258798	73258284	73258798	73177379	73177533
2548	"ENSG00000204842"	"ATXN2"	chr12	-	111485264	111485331	111485270	111485331	111482786	111482831
2550	"ENSG00000167995"	"BEST1"	chr11	+	61955106	61955951	61955106	61955201	61957386	61957464
2552	"ENSG00000167995"	"BEST1"	chr11	+	61958145	61958501	61958145	61958298	61959891	61960043
2553	"ENSG00000167995"	"BEST1"	chr11	+	61958145	61958501	61958145	61958298	61962254	61962893
2561	"ENSG00000113522"	"RAD50"	chr5	+	132575776	132575928	132575776	132575863	132587561	132587690
2562	"ENSG00000113522"	"RAD50"	chr5	+	132579316	132580066	132579316	132579502	132587561	132587690
2564	"ENSG00000197728"	"RPS26"	chr12	+	56042424	56043493	56042424	56042602	56044118	56044223
2567	"ENSG00000164934"	"DCAF13"	chr8	+	103427096	103430689	103427096	103427252	103432658	103432741
2569	"ENSG00000177054"	"ZDHHC13"	chr11	+	19166301	19170568	19166301	19166385	19172722	19172820
2592	"ENSG00000125375"	"DMAC2L"	chr14	+	50312323	50313060	50312323	50312389	50314590	50314626
2595	"ENSG00000125375"	"DMAC2L"	chr14	+	50322510	50322806	50322510	50322719	50325608	50327957
2597	"ENSG00000109133"	"TMEM33"	chr4	+	41935128	41935529	41935128	41935262	41938601	41938696
2598	"ENSG00000008311"	"AASS"	chr7	-	122078861	122079712	122079596	122079712	122077837	122078014
2605	"ENSG00000177058"	"SLC38A9"	chr5	-	55633694	55635657	55635543	55635657	55627890	55627980
2607	"ENSG00000177058"	"SLC38A9"	chr5	-	55711351	55711499	55711451	55711499	55704321	55704434
2616	"ENSG00000185684"	"EP400P1"	chr12	+	132103996	132105304	132103996	132104170	132108571	132108682
2617	"ENSG00000256124"	"LINC01152"	chr17	+	72036238	72036315	72036238	72036311	72036459	72036591
2618	"ENSG00000102796"	"DHRS12"	chr13	-	51773920	51774034	51773929	51774034	51769155	51769293
2624	"ENSG00000155508"	"CNOT8"	chr5	+	154858516	154858816	154858516	154858543	154865191	154865385
2625	"ENSG00000155508"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858801	154865191	154865385
2628	"ENSG00000163138"	"PACRGL"	chr4	+	20700458	20700747	20700458	20700617	20701757	20701884
2629	"ENSG00000163138"	"PACRGL"	chr4	+	20700458	20700747	20700458	20700706	20702140	20702221
2644	"ENSG00000258315"	"C17orf49"	chr17	+	7016494	7016685	7016494	7016525	7016949	7017014
2645	"ENSG00000258315"	"C17orf49"	chr17	+	7016494	7016685	7016494	7016525	7017256	7017520
2652	"ENSG00000155229"	"MMS19"	chr10	-	97461495	97461896	97461827	97461896	97460906	97461007
2654	"ENSG00000155229"	"MMS19"	chr10	-	97480894	97481042	97480941	97481042	97480240	97480357
2658	"ENSG00000125089"	"SH3TC1"	chr4	+	8235432	8237670	8235432	8235555	8240697	8241091
2660	"ENSG00000187091"	"PLCD1"	chr3	-	38008457	38009158	38009041	38009158	38008234	38008367
2661	"ENSG00000187091"	"PLCD1"	chr3	-	38009903	38010275	38010130	38010275	38009652	38009811
2662	"ENSG00000103995"	"CEP152"	chr15	-	48741600	48741704	48741630	48741704	48738150	48739288
2666	"ENSG00000163812"	"ZDHHC3"	chr3	-	44959126	44959460	44959130	44959460	44958587	44958685
2668	"ENSG00000161013"	"MGAT4B"	chr5	-	179798503	179798591	179798512	179798591	179798164	179798277
2670	"ENSG00000161013"	"MGAT4B"	chr5	-	179798927	179799121	179799064	179799121	179798512	179798591
2671	"ENSG00000161013"	"MGAT4B"	chr5	-	179799505	179800068	179799953	179800068	179799202	179799250
2674	"ENSG00000115073"	"ACTR1B"	chr2	-	97658426	97659003	97658878	97659003	97658223	97658316
2677	"ENSG00000134825"	"TMEM258"	chr11	-	61790374	61790602	61790422	61790602	61789129	61789235
2678	"ENSG00000134825"	"TMEM258"	chr11	-	61790374	61790602	61790492	61790602	61789784	61789921
2682	"ENSG00000182899"	"RPL35A"	chr3	+	197951158	197951328	197951158	197951311	197953487	197953660
2690	"ENSG00000185798"	"WDR53"	chr3	-	196566889	196567307	196567190	196567307	196554193	196554807
2697	"ENSG00000242086"	"MUC20-OT1"	chr3	+	195699029	195699207	195699029	195699178	195701379	195701669
2709	"ENSG00000109065"	"NAT9"	chr17	-	74775598	74775707	74775621	74775707	74773865	74773939
2716	"ENSG00000172830"	"SSH3"	chr11	+	67306837	67307113	67306837	67306962	67307370	67307436
2717	"ENSG00000103064"	"SLC7A6"	chr16	+	68274690	68275249	68274690	68274876	68287745	68287871
2728	"ENSG00000147231"	"RADX"	chrX	+	106637759	106637924	106637759	106637794	106640551	106640721
2738	"ENSG00000161204"	"ABCF3"	chr3	+	184187396	184187761	184187396	184187443	184187860	184187983
2741	"ENSG00000236013"	"AL357146.1"	chr6	+	140086681	140086761	140086681	140086756	140087763	140088431
2783	"ENSG00000123737"	"EXOSC9"	chr4	+	121802673	121802793	121802673	121802732	121802914	121803017
2792	"ENSG00000107404"	"DVL1"	chr1	-	1339286	1339649	1339581	1339649	1338521	1338653
2796	"ENSG00000154556"	"SORBS2"	chr4	-	185646667	185646782	185646699	185646782	185645982	185646071
2798	"ENSG00000154556"	"SORBS2"	chr4	-	185775226	185775366	185775230	185775366	185678795	185678822
2802	"ENSG00000174891"	"RSRC1"	chr3	+	158460934	158461009	158460934	158461003	158537091	158537198
2817	"ENSG00000111642"	"CHD4"	chr12	-	6581037	6581173	6581043	6581173	6580581	6580679
2826	"ENSG00000082996"	"RNF13"	chr3	+	149895472	149895570	149895472	149895560	149911977	149912083
2827	"ENSG00000082996"	"RNF13"	chr3	+	149895472	149895570	149895472	149895560	149921133	149921227
2831	"ENSG00000188313"	"PLSCR1"	chr3	-	146521543	146522053	146521832	146522053	146517005	146517167
2833	"ENSG00000105373"	"NOP53"	chr19	+	47755755	47756604	47755755	47755822	47756687	47756744
2835	"ENSG00000175066"	"GK5"	chr3	-	142204216	142204788	142204694	142204788	142187703	142187779
2836	"ENSG00000010295"	"IFFO1"	chr12	-	6548064	6548545	6548424	6548545	6541511	6541642
2837	"ENSG00000187514"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231712442	231712516
2838	"ENSG00000153914"	"SREK1"	chr5	+	66153462	66153596	66153462	66153490	66158808	66158932
2839	"ENSG00000153914"	"SREK1"	chr5	+	66153462	66153596	66153462	66153490	66159218	66159334
2845	"ENSG00000175110"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139352646	139352792
2851	"ENSG00000113971"	"NPHP3"	chr3	-	132684553	132686387	132686259	132686387	132683398	132683524
2853	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32634701	32634792	32634767	32634792	32627507	32627544
2854	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32650401	32650525	32650432	32650525	32627507	32627544
2855	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32634701	32634792	32634767	32634792	32631826	32631879
2856	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32650401	32650525	32650432	32650525	32633644	32633727
2858	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32650401	32650525	32650432	32650525	32633950	32634072
2859	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32634701	32634792	32634767	32634792	32633950	32634110
2860	"ENSG00000172046"	"USP19"	chr3	-	49117436	49117570	49117466	49117570	49116726	49116943
2862	"ENSG00000172046"	"USP19"	chr3	-	49117436	49117570	49117466	49117570	49117208	49117358
2868	"ENSG00000181789"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129254667	129254743
2869	"ENSG00000169714"	"CNBP"	chr3	-	129171633	129171771	129171651	129171771	129171445	129171508
2871	"ENSG00000169714"	"CNBP"	chr3	-	129171651	129171771	129171654	129171771	129171445	129171508
2875	"ENSG00000240682"	"ISY1"	chr3	-	129134827	129134954	129134831	129134954	129130549	129130636
2881	"ENSG00000178802"	"MPI"	chr15	+	74890041	74890201	74890041	74890089	74891378	74891579
2889	"ENSG00000004766"	"VPS50"	chr7	+	93239865	93239950	93239865	93239934	93253859	93253931
2902	"ENSG00000175455"	"CCDC14"	chr3	-	123955842	123956795	123956739	123956795	123948895	123949132
2909	"ENSG00000136819"	"C9orf78"	chr9	-	129834706	129834766	129834711	129834766	129833657	129833709
2915	"ENSG00000121578"	"B4GALT4"	chr3	-	119240764	119240878	119240849	119240878	119229846	119230244
2918	"ENSG00000144847"	"IGSF11"	chr3	-	118905595	118905718	118905667	118905718	118904647	118904714
2941	"ENSG00000144395"	"CCDC150"	chr2	+	196719496	196719666	196719496	196719584	196720574	196720668
2942	"ENSG00000186298"	"PPP1CC"	chr12	-	110722471	110722695	110722623	110722695	110722134	110722269
2944	"ENSG00000138757"	"G3BP2"	chr4	-	75672589	75672681	75672612	75672681	75670361	75670427
2945	"ENSG00000131876"	"SNRPA1"	chr15	-	101285725	101287010	101286907	101287010	101284966	101285060
2947	"ENSG00000114021"	"NIT2"	chr3	+	100345584	100346255	100345584	100345678	100348802	100348881
2950	"ENSG00000224260"	"AL023754.1"	chr1	-	209546012	209546139	209546056	209546139	209542845	209542918
2953	"ENSG00000100003"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30416233	30416403
2955	"ENSG00000144034"	"TPRKB"	chr2	-	73734428	73734591	73734527	73734591	73732583	73732700
2962	"ENSG00000178904"	"DPY19L3"	chr19	+	32467473	32468813	32467473	32467626	32477521	32477654
2963	"ENSG00000123219"	"CENPK"	chr5	-	65561462	65561564	65561496	65561564	65529116	65529199
2964	"ENSG00000123219"	"CENPK"	chr5	-	65561462	65561564	65561496	65561564	65542801	65542848
2965	"ENSG00000123219"	"CENPK"	chr5	-	65561462	65561564	65561496	65561564	65551563	65551636
2966	"ENSG00000123219"	"CENPK"	chr5	-	65561462	65561564	65561496	65561564	65552492	65552549
2971	"ENSG00000143110"	"C1orf162"	chr1	+	111476797	111477078	111476797	111476867	111477333	111477428
2973	"ENSG00000105393"	"BABAM1"	chr19	+	17267442	17267527	17267442	17267516	17273903	17274024
2974	"ENSG00000105393"	"BABAM1"	chr19	+	17267442	17267527	17267442	17267516	17278844	17279337
2978	"ENSG00000127483"	"HP1BP3"	chr1	-	20786252	20786652	20786648	20786652	20779811	20779911
2982	"ENSG00000113552"	"GNPDA1"	chr5	-	142012668	142012996	142012914	142012996	142012287	142012339
2995	"ENSG00000168291"	"PDHB"	chr3	-	58431730	58431984	58431876	58431984	58431592	58431628
2996	"ENSG00000186577"	"SMIM29"	chr6	-	34247680	34247864	34247740	34247864	34247043	34247149
3003	"ENSG00000099330"	"OCEL1"	chr19	+	17226692	17227199	17226692	17226869	17228255	17228309
3006	"ENSG00000163930"	"BAP1"	chr3	-	52402778	52403298	52403137	52403298	52402601	52402674
3008	"ENSG00000221978"	"CCNL2"	chr1	-	1392678	1392803	1392789	1392803	1391152	1391553
3021	"ENSG00000173540"	"GMPPB"	chr3	-	49723597	49723951	49723839	49723951	49723391	49723472
3023	"ENSG00000164068"	"RNF123"	chr3	+	49699667	49700564	49699667	49699772	49700635	49700709
3026	"ENSG00000173402"	"DAG1"	chr3	+	49476848	49476905	49476848	49476900	49487253	49487415
3027	"ENSG00000173402"	"DAG1"	chr3	+	49476848	49476905	49476848	49476900	49492822	49492973
3030	"ENSG00000145029"	"NICN1"	chr3	-	49424948	49425438	49425366	49425438	49424074	49424874
3034	"ENSG00000183323"	"CCDC125"	chr5	-	69320236	69320580	69320464	69320580	69313984	69314043
3037	"ENSG00000171649"	"ZIK1"	chr19	+	57584259	57584612	57584259	57584389	57590010	57592390
3047	"ENSG00000198218"	"QRICH1"	chr3	-	49032621	49033228	49033119	49033228	49032182	49032273
3049	"ENSG00000178149"	"DALRD3"	chr3	-	49015972	49016340	49016157	49016340	49015803	49015872
3051	"ENSG00000111731"	"C2CD5"	chr12	-	22519039	22519239	22519114	22519239	22518095	22518137
3052	"ENSG00000068745"	"IP6K2"	chr3	-	48694693	48695421	48695089	48695421	48693269	48693338
3053	"ENSG00000068745"	"IP6K2"	chr3	-	48694693	48695421	48695089	48695421	48694458	48694525
3056	"ENSG00000013441"	"CLK1"	chr2	-	200856890	200857884	200857717	200857884	200856681	200856811
3058	"ENSG00000225697"	"SLC26A6"	chr3	-	48629641	48629978	48629871	48629978	48628621	48628714
3063	"ENSG00000047849"	"MAP4"	chr3	-	47870812	47871105	47870857	47871105	47857430	47857512
3064	"ENSG00000047849"	"MAP4"	chr3	-	47870812	47871105	47870857	47871105	47867245	47867338
3072	"ENSG00000114650"	"SCAP"	chr3	-	47434924	47435137	47435007	47435137	47422441	47422536
3073	"ENSG00000114650"	"SCAP"	chr3	-	47434924	47435137	47435007	47435137	47423932	47424045
3074	"ENSG00000114650"	"SCAP"	chr3	-	47434924	47435137	47435007	47435137	47425996	47426169
3086	"ENSG00000160446"	"ZDHHC12"	chr9	-	128722437	128724127	128723993	128724127	128722008	128722086
3087	"ENSG00000223546"	"LINC00630"	chrX	+	102839800	102839972	102839800	102839863	102843328	102843407
3090	"ENSG00000101457"	"DNTTIP1"	chr20	+	45801998	45802057	45801998	45802055	45803332	45803378
3093	"ENSG00000164088"	"PPM1M"	chr3	+	52248152	52248453	52248152	52248237	52248636	52248700
3101	"ENSG00000085465"	"OVGP1"	chr1	-	111421275	111421673	111421564	111421673	111419609	111419726
3102	"ENSG00000164828"	"SUN1"	chr7	+	851383	851482	851383	851481	851949	852043
3106	"ENSG00000164253"	"WDR41"	chr5	-	77453801	77453928	77453816	77453928	77451323	77451353
3108	"ENSG00000184014"	"DENND5A"	chr11	-	9141939	9142108	9141973	9142108	9140188	9140248
3109	"ENSG00000184014"	"DENND5A"	chr11	-	9142721	9143485	9143402	9143485	9141939	9142108
3112	"ENSG00000080822"	"CLDND1"	chr3	-	98521132	98521442	98521155	98521442	98518884	98518995
3114	"ENSG00000080822"	"CLDND1"	chr3	-	98521155	98521442	98521329	98521442	98518884	98518995
3116	"ENSG00000162946"	"DISC1"	chr1	+	232026434	232026554	232026434	232026552	232036693	232041268
3117	"ENSG00000089682"	"RBM41"	chrX	-	107088435	107088839	107088734	107088839	107064419	107065758
3118	"ENSG00000089682"	"RBM41"	chrX	-	107088435	107088839	107088734	107088839	107069254	107070425
3121	"ENSG00000182362"	"YBEY"	chr21	+	46286383	46286737	46286383	46286415	46291333	46291462
3124	"ENSG00000137312"	"FLOT1"	chr6	-	30730681	30731100	30730918	30731100	30730427	30730565
3125	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741704	30741613	30741704	30740495	30740591
3126	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741704	30741613	30741704	30740678	30740798
3127	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741704	30741661	30741704	30740678	30740798
3128	"ENSG00000137312"	"FLOT1"	chr6	-	30741613	30741704	30741661	30741704	30740678	30740798
3134	"ENSG00000111325"	"OGFOD2"	chr12	+	122976870	122976970	122976870	122976963	122977980	122978199
3137	"ENSG00000111325"	"OGFOD2"	chr12	+	122977980	122978091	122977980	122978057	122978441	122978569
3138	"ENSG00000013573"	"DDX11"	chr12	+	31094589	31094634	31094589	31094633	31094754	31094822
3143	"ENSG00000178922"	"HYI"	chr1	-	43453385	43453497	43453412	43453497	43452902	43453004
3151	"ENSG00000048740"	"CELF2"	chr10	+	11314138	11314270	11314138	11314258	11321188	11321386
3153	"ENSG00000048740"	"CELF2"	chr10	+	11314138	11314270	11314138	11314258	11325835	11325979
3154	"ENSG00000048740"	"CELF2"	chr10	+	11314138	11314270	11314138	11314258	11328925	11329097
3159	"ENSG00000100075"	"SLC25A1"	chr22	-	19177726	19178041	19177941	19178041	19177119	19177204
3162	"ENSG00000090266"	"NDUFB2"	chr7	+	140704859	140704969	140704859	140704963	140721551	140722790
3163	"ENSG00000163608"	"NEPRO"	chr3	-	113013948	113014032	113013952	113014032	113008170	113008430
3165	"ENSG00000163608"	"NEPRO"	chr3	-	113013948	113014032	113013952	113014032	113013271	113013361
3167	"ENSG00000058600"	"POLR3E"	chr16	+	22309427	22309510	22309427	22309505	22309850	22309945
3168	"ENSG00000058600"	"POLR3E"	chr16	+	22309427	22309510	22309427	22309505	22313657	22313727
